Manuscript H-ID,rec_Title,repository_key (Organisation) H-ID,Short name / acronym,Full name of organisation,Country(ies),repository_key (Organisation) Record Title,idno,iiif manifest
1107,"Madrid, Real Biblioteca, II/2099 - 2099",739503,"Madrid, Real Biblioteca","Madrid, Real Biblioteca",Spain,"Madrid, Real Biblioteca",II/2099,https://collectiones.manuscriptorium.com/assorted/PNES__/PNES__/A/PNES__-PNES__II_2099_____1SFA4YA-es/
1109,"Madrid, Real Biblioteca, II/2101 - 2101",739503,"Madrid, Real Biblioteca","Madrid, Real Biblioteca",Spain,"Madrid, Real Biblioteca",II/2101,https://collectiones.manuscriptorium.com/assorted/PNES__/PNES__/6/PNES__-PNES__II_2101_____382A9Y6-es/
1111,"Madrid, Real Biblioteca, II/2100 - 2100",739503,"Madrid, Real Biblioteca","Madrid, Real Biblioteca",Spain,"Madrid, Real Biblioteca",II/2100,https://collectiones.manuscriptorium.com/assorted/PNES__/PNES__/0/PNES__-PNES__II_2100_____3L6PHR0-es/
1112,"Madrid, Real Biblioteca, II/Tesoro - Sn.1",739503,"Madrid, Real Biblioteca","Madrid, Real Biblioteca",Spain,"Madrid, Real Biblioteca",II/Tesoro,https://rbdigital.realbiblioteca.es/files/manifests/II-Tesoro.json?manifest=https://rbdigital.realbiblioteca.es/files/manifests/II-Tesoro.json
1120,"San Lorenzo de El Escorial, Real Biblioteca de San Lorenzo de El Escorial, Vitr. 010",739506,"San Lorenzo de El Escorial, Real Biblioteca de San Lorenzo de El Escorial","San Lorenzo de El Escorial, Real Biblioteca de San Lorenzo de El Escorial",Spain,"San Lorenzo de El Escorial, Real Biblioteca de San Lorenzo de El Escorial",Vitr. 010,https://rbdigital.realbiblioteca.es/files/manifests/esc_Vitrinas10.json
1121,"San Lorenzo de El Escorial, Real Biblioteca de San Lorenzo de El Escorial, Vitr. 011",739506,"San Lorenzo de El Escorial, Real Biblioteca de San Lorenzo de El Escorial","San Lorenzo de El Escorial, Real Biblioteca de San Lorenzo de El Escorial",Spain,"San Lorenzo de El Escorial, Real Biblioteca de San Lorenzo de El Escorial",Vitr. 011,https://rbdigital.realbiblioteca.es/files/manifests/esc_Vitrinas11.json
1122,"San Lorenzo de El Escorial, Real Biblioteca de San Lorenzo de El Escorial, Vitr. 012",739506,"San Lorenzo de El Escorial, Real Biblioteca de San Lorenzo de El Escorial","San Lorenzo de El Escorial, Real Biblioteca de San Lorenzo de El Escorial",Spain,"San Lorenzo de El Escorial, Real Biblioteca de San Lorenzo de El Escorial",Vitr. 012,https://rbdigital.realbiblioteca.es/files/manifests/esc_Vitrinas12.json
1164,"Abbeville BM, 15",739514,Abbeville BM,"Abbeville, Bibliothèque municipale",France,Abbeville BM,15,https://bvmm.irht.cnrs.fr/iiif/21537/manifest
1186,"Albi BM, 0052 (004)",739517,Albi BM,"Albi, Bibliothèque municipale",France,Albi BM,0052 (004),https://bvmm.irht.cnrs.fr/iiif/2801/manifest
1187,"Albi BM, 0053 (002)",739517,Albi BM,"Albi, Bibliothèque municipale",France,Albi BM,0053 (002),https://bvmm.irht.cnrs.fr/iiif/2804/manifest
1189,"Alençon BM, 197",739518,Alençon BM,"Alençon, Bibliothèque municipale",France,Alençon BM,197,https://bvmm.irht.cnrs.fr/iiif/24708/manifest
1190,"Ambierle, Musée Alice Taverne, inv. AR 501.01",739519,"Ambierle, Musée Alice Taverne","Ambierle, Musée Alice Taverne",France,"Ambierle, Musée Alice Taverne",inv. AR 501.01,https://bvmm.irht.cnrs.fr/iiif/35490/manifest
1191,"Amiens BM, 107",739520,Amiens BM,"Amiens, Bibliothèque municipale",France,Amiens BM,107,https://api.irht.cnrs.fr/ark:/63955/fdit1fbqlrvd/manifest.json
1192,"Amiens BM, 197",739520,Amiens BM,"Amiens, Bibliothèque municipale",France,Amiens BM,197,https://api.irht.cnrs.fr/ark:/63955/fdu28o5ra51e/manifest.json
1193,"Amiens BM, 198",739520,Amiens BM,"Amiens, Bibliothèque municipale",France,Amiens BM,198,https://api.irht.cnrs.fr/ark:/63955/fwmmwe1j6ggj/manifest.json
1194,"Amiens BM, 199",739520,Amiens BM,"Amiens, Bibliothèque municipale",France,Amiens BM,199,https://api.irht.cnrs.fr/ark:/63955/f4uyjsomw3zm/manifest.json
1195,"Amiens BM, 200",739520,Amiens BM,"Amiens, Bibliothèque municipale",France,Amiens BM,200,https://api.irht.cnrs.fr/ark:/63955/fjz6hsvmvlmd/manifest.json
1196,"Amiens BM, 201",739520,Amiens BM,"Amiens, Bibliothèque municipale",France,Amiens BM,201,https://api.irht.cnrs.fr/ark:/63955/fl49fpmexv7o/manifest.json
1198,"Amiens BM, 203",739520,Amiens BM,"Amiens, Bibliothèque municipale",France,Amiens BM,203,https://api.irht.cnrs.fr/ark:/63955/f7cgc3aj9bcr/manifest.json
1199,"Amiens BM, 204",739520,Amiens BM,"Amiens, Bibliothèque municipale",France,Amiens BM,204,https://api.irht.cnrs.fr/ark:/63955/fcyfnrw84wap/manifest.json
1200,"Amiens BM, 206",739520,Amiens BM,"Amiens, Bibliothèque municipale",France,Amiens BM,206,https://api.irht.cnrs.fr/ark:/63955/fk97q3hvj32t/manifest.json
1202,"Amiens BM, 2539",739520,Amiens BM,"Amiens, Bibliothèque municipale",France,Amiens BM,2539,https://api.irht.cnrs.fr/ark:/63955/fzrdsug27lhf/manifest.json
1203,"Amiens BM, 2540",739520,Amiens BM,"Amiens, Bibliothèque municipale",France,Amiens BM,2540,https://api.irht.cnrs.fr/ark:/63955/fsndonr9xdcj/manifest.json
1204,"Amiens BM, 2556",739520,Amiens BM,"Amiens, Bibliothèque municipale",France,Amiens BM,2556,https://api.irht.cnrs.fr/ark:/63955/fxr8oal5kvnu/manifest.json
1205,"Amiens BM, Lescalopier 016",739520,Amiens BM,"Amiens, Bibliothèque municipale",France,Amiens BM,Lescalopier 016,https://api.irht.cnrs.fr/ark:/63955/fhpy1g1gyibg/manifest.json
1206,"Amiens BM, Lescalopier 017",739520,Amiens BM,"Amiens, Bibliothèque municipale",France,Amiens BM,Lescalopier 017,https://api.irht.cnrs.fr/ark:/63955/fo57ogpkpmax/manifest.json
1207,"Amiens BM, Lescalopier 018",739520,Amiens BM,"Amiens, Bibliothèque municipale",France,Amiens BM,Lescalopier 018,https://api.irht.cnrs.fr/ark:/63955/f9yoqdu9al92/manifest.json
1208,"Amiens BM, Lescalopier 019",739520,Amiens BM,"Amiens, Bibliothèque municipale",France,Amiens BM,Lescalopier 019,https://api.irht.cnrs.fr/ark:/63955/fjfka2gon6xd/manifest.json
1210,"Amiens BM, Lescalopier 021",739520,Amiens BM,"Amiens, Bibliothèque municipale",France,Amiens BM,Lescalopier 021,https://api.irht.cnrs.fr/ark:/63955/fsxqsvv3xsob/manifest.json
1211,"Amiens BM, Lescalopier 022",739520,Amiens BM,"Amiens, Bibliothèque municipale",France,Amiens BM,Lescalopier 022,https://api.irht.cnrs.fr/ark:/63955/f5q7bsmbu8po/manifest.json
1212,"Amiens BM, Lescalopier 023",739520,Amiens BM,"Amiens, Bibliothèque municipale",France,Amiens BM,Lescalopier 023,https://api.irht.cnrs.fr/ark:/63955/f7cg8813v82m/manifest.json
1213,"Amiens BM, Lescalopier 024",739520,Amiens BM,"Amiens, Bibliothèque municipale",France,Amiens BM,Lescalopier 024,https://api.irht.cnrs.fr/ark:/63955/fjtr33p4bcsp/manifest.json
1215,"Angers BM, 2047",739521,Angers BM,"Angers, Bibliothèque municipale",France,Angers BM,2047,https://bvmm.irht.cnrs.fr/iiif/4659/manifest
1216,"Angers BM, 2048",739521,Angers BM,"Angers, Bibliothèque municipale",France,Angers BM,2048,https://bvmm.irht.cnrs.fr/iiif/4660/manifest
1217,"Angers BM, 2104",739521,Angers BM,"Angers, Bibliothèque municipale",France,Angers BM,2104,https://bvmm.irht.cnrs.fr/iiif/1140/manifest
1218,"Angers BM, 2111",739521,Angers BM,"Angers, Bibliothèque municipale",France,Angers BM,2111,https://bvmm.irht.cnrs.fr/iiif/1141/manifest
1221,"Angers BM, 0125 (0117)",739521,Angers BM,"Angers, Bibliothèque municipale",France,Angers BM,0125 (0117),https://api.irht.cnrs.fr/ark:/63955/fwmdy093caa7/manifest.json
1222,"Angers BM, 0126 (0118)",739521,Angers BM,"Angers, Bibliothèque municipale",France,Angers BM,0126 (0118),https://api.irht.cnrs.fr/ark:/63955/fvure1tgh98f/manifest.json
1225,"Angers BM, 0129 (0121)",739521,Angers BM,"Angers, Bibliothèque municipale",France,Angers BM,0129 (0121),https://api.irht.cnrs.fr/ark:/63955/frea48to7r18/manifest.json
1226,"Angers BM, 0130 (0122)",739521,Angers BM,"Angers, Bibliothèque municipale",France,Angers BM,0130 (0122),https://api.irht.cnrs.fr/ark:/63955/fat7oc6sbvk6/manifest.json
1227,"Angers BM, 0131 (0123)",739521,Angers BM,"Angers, Bibliothèque municipale",France,Angers BM,0131 (0123),https://api.irht.cnrs.fr/ark:/63955/fhjs2og3y40i/manifest.json
1228,"Angers BM, 0132 (0124)",739521,Angers BM,"Angers, Bibliothèque municipale",France,Angers BM,0132 (0124),https://api.irht.cnrs.fr/ark:/63955/fcvrowtmq389/manifest.json
1230,"Angers BM, 0134 (0126)",739521,Angers BM,"Angers, Bibliothèque municipale",France,Angers BM,0134 (0126),https://bvmm.irht.cnrs.fr/iiif/4645/manifest
1234,"Angers BM, 0138 (0130)",739521,Angers BM,"Angers, Bibliothèque municipale",France,Angers BM,0138 (0130),https://bvmm.irht.cnrs.fr/iiif/1069/manifest
1238,"Angers, Musée des Beaux-Arts, 2003.1.071",739523,"Angers, Musée des Beaux-Arts","Angers, Musée des Beaux-Arts",France,"Angers, Musée des Beaux-Arts",2003.1.071,https://bvmm.irht.cnrs.fr/iiif/1383/manifest
1239,"Angers, Musée des Beaux-Arts, 2003.1.072",739523,"Angers, Musée des Beaux-Arts","Angers, Musée des Beaux-Arts",France,"Angers, Musée des Beaux-Arts",2003.1.072,https://bvmm.irht.cnrs.fr/iiif/2385/manifest
1240,"Angers, Musée des Beaux-Arts, 2003.1.073",739523,"Angers, Musée des Beaux-Arts","Angers, Musée des Beaux-Arts",France,"Angers, Musée des Beaux-Arts",2003.1.073,https://bvmm.irht.cnrs.fr/iiif/1385/manifest
1241,"Angers, Musée des Beaux-Arts, 2003.1.074",739523,"Angers, Musée des Beaux-Arts","Angers, Musée des Beaux-Arts",France,"Angers, Musée des Beaux-Arts",2003.1.074,https://bvmm.irht.cnrs.fr/iiif/1386/manifest
1242,"Angers, Musée des Beaux-Arts, 2003.1.075",739523,"Angers, Musée des Beaux-Arts","Angers, Musée des Beaux-Arts",France,"Angers, Musée des Beaux-Arts",2003.1.075,https://bvmm.irht.cnrs.fr/iiif/1387/manifest
1243,"Angers, Musée des Beaux-Arts, 2003.1.076",739523,"Angers, Musée des Beaux-Arts","Angers, Musée des Beaux-Arts",France,"Angers, Musée des Beaux-Arts",2003.1.076,https://bvmm.irht.cnrs.fr/iiif/1411/manifest
1244,"Angers, Musée des Beaux-Arts, 2003.1.085",739523,"Angers, Musée des Beaux-Arts","Angers, Musée des Beaux-Arts",France,"Angers, Musée des Beaux-Arts",2003.1.085,https://bvmm.irht.cnrs.fr/iiif/1388/manifest
1245,"Angers, Musée des Beaux-Arts, 2003.1.784",739523,"Angers, Musée des Beaux-Arts","Angers, Musée des Beaux-Arts",France,"Angers, Musée des Beaux-Arts",2003.1.784,https://bvmm.irht.cnrs.fr/iiif/1397/manifest
1246,"Angers, Musée des Beaux-Arts, 2003.1.785",739523,"Angers, Musée des Beaux-Arts","Angers, Musée des Beaux-Arts",France,"Angers, Musée des Beaux-Arts",2003.1.785,https://bvmm.irht.cnrs.fr/iiif/1399/manifest
1247,"Angers, Musée des Beaux-Arts, 2003.1.786",739523,"Angers, Musée des Beaux-Arts","Angers, Musée des Beaux-Arts",France,"Angers, Musée des Beaux-Arts",2003.1.786,https://bvmm.irht.cnrs.fr/iiif/1400/manifest
1248,"Angers, Musée des Beaux-Arts, 2003.1.787",739523,"Angers, Musée des Beaux-Arts","Angers, Musée des Beaux-Arts",France,"Angers, Musée des Beaux-Arts",2003.1.787,https://bvmm.irht.cnrs.fr/iiif/1398/manifest
1249,"Angers, Musée des Beaux-Arts, 2003.1.788",739523,"Angers, Musée des Beaux-Arts","Angers, Musée des Beaux-Arts",France,"Angers, Musée des Beaux-Arts",2003.1.788,https://bvmm.irht.cnrs.fr/iiif/1390/manifest
1250,"Angers, Musée des Beaux-Arts, 2003.1.789",739523,"Angers, Musée des Beaux-Arts","Angers, Musée des Beaux-Arts",France,"Angers, Musée des Beaux-Arts",2003.1.789,https://bvmm.irht.cnrs.fr/iiif/1389/manifest
1255,"Annecy BM, 2",739524,Annecy BM,"Annecy, Bibliothèque municipale",France,Annecy BM,2,https://bvmm.irht.cnrs.fr/iiif/32550/manifest
1256,"Annecy BM, 4",739524,Annecy BM,"Annecy, Bibliothèque municipale",France,Annecy BM,4,https://bvmm.irht.cnrs.fr/iiif/32559/manifest
1257,"Annecy BM, 8",739524,Annecy BM,"Annecy, Bibliothèque municipale",France,Annecy BM,8,https://bvmm.irht.cnrs.fr/iiif/32555/manifest
1258,"Annecy BM, 9",739524,Annecy BM,"Annecy, Bibliothèque municipale",France,Annecy BM,9,https://bvmm.irht.cnrs.fr/iiif/32556/manifest
1260,"Apt, Musée Trésor de la Cathédrale Sainte-Anne, 4",739525,"Apt, Musée Trésor de la Cathédrale Sainte-Anne","Apt, Musée Trésor de la Cathédrale Sainte-Anne",France,"Apt, Musée Trésor de la Cathédrale Sainte-Anne",4,https://bvmm.irht.cnrs.fr/iiif/34027/manifest
1262,"Argentan BM, 27",739526,Argentan BM,"Argentan, Bibliothèque municipale",France,Argentan BM,27,https://bvmm.irht.cnrs.fr/iiif/4257/manifest
1264,"Arras BM, 1282",739528,Arras BM,"Arras, Bibliothèque municipale",France,Arras BM,1282,https://bvmm.irht.cnrs.fr/iiif/33715/manifest
1265,"Arras BM, 0366 (0212)",739528,Arras BM,"Arras, Bibliothèque municipale",France,Arras BM,0366 (0212),https://bvmm.irht.cnrs.fr/iiif/23957/manifest
1266,"Arras BM, 0367 (0449)",739528,Arras BM,"Arras, Bibliothèque municipale",France,Arras BM,0367 (0449),https://bvmm.irht.cnrs.fr/iiif/24778/manifest
1267,"Arras BM, 0376 (1030)",739528,Arras BM,"Arras, Bibliothèque municipale",France,Arras BM,0376 (1030),https://bvmm.irht.cnrs.fr/iiif/32262/manifest
1268,"Arras BM, 0377 (0783)",739528,Arras BM,"Arras, Bibliothèque municipale",France,Arras BM,0377 (0783),https://bvmm.irht.cnrs.fr/iiif/24316/manifest
1269,"Arras BM, 0384 (0232)",739528,Arras BM,"Arras, Bibliothèque municipale",France,Arras BM,0384 (0232),https://bvmm.irht.cnrs.fr/iiif/23962/manifest
1270,"Arras BM, 0659 (0356)",739528,Arras BM,"Arras, Bibliothèque municipale",France,Arras BM,0659 (0356),https://bvmm.irht.cnrs.fr/iiif/24530/manifest
1271,"Arras BM, 0751 (0780)",739528,Arras BM,"Arras, Bibliothèque municipale",France,Arras BM,0751 (0780),https://bvmm.irht.cnrs.fr/iiif/25554/manifest
1272,"Arras BM, 0779 (0778)",739528,Arras BM,"Arras, Bibliothèque municipale",France,Arras BM,0779 (0778),https://bvmm.irht.cnrs.fr/iiif/24217/manifest
1273,"Arras BM, 0782 (1023)",739528,Arras BM,"Arras, Bibliothèque municipale",France,Arras BM,0782 (1023),https://bvmm.irht.cnrs.fr/iiif/34421/manifest
1274,"Arras BM, 0784 (1025)",739528,Arras BM,"Arras, Bibliothèque municipale",France,Arras BM,0784 (1025),https://bvmm.irht.cnrs.fr/iiif/32600/manifest
1275,"Arras BM, 0785 (0520)",739528,Arras BM,"Arras, Bibliothèque municipale",France,Arras BM,0785 (0520),https://bvmm.irht.cnrs.fr/iiif/32406/manifest
1277,"Arras BM, 0787 (0521)",739528,Arras BM,"Arras, Bibliothèque municipale",France,Arras BM,0787 (0521),https://bvmm.irht.cnrs.fr/iiif/35425/manifest
1278,"Arras BM, 0789 (0515)",739528,Arras BM,"Arras, Bibliothèque municipale",France,Arras BM,0789 (0515),https://bvmm.irht.cnrs.fr/iiif/35429/manifest
1280,"Arras BM, 0791 (0536)",739528,Arras BM,"Arras, Bibliothèque municipale",France,Arras BM,0791 (0536),https://bvmm.irht.cnrs.fr/iiif/35430/manifest
1281,"Arras BM, 0792 (0533)",739528,Arras BM,"Arras, Bibliothèque municipale",France,Arras BM,0792 (0533),https://bvmm.irht.cnrs.fr/iiif/35431/manifest
1282,"Arras BM, 0793 (0540)",739528,Arras BM,"Arras, Bibliothèque municipale",France,Arras BM,0793 (0540),https://bvmm.irht.cnrs.fr/iiif/35446/manifest
1283,"Arras BM, 0794 (0244)",739528,Arras BM,"Arras, Bibliothèque municipale",France,Arras BM,0794 (0244),https://bvmm.irht.cnrs.fr/iiif/32417/manifest
1284,"Arras BM, 0795 (0545)",739528,Arras BM,"Arras, Bibliothèque municipale",France,Arras BM,0795 (0545),https://bvmm.irht.cnrs.fr/iiif/35447/manifest
1285,"Arras BM, 0822 (0513)",739528,Arras BM,"Arras, Bibliothèque municipale",France,Arras BM,0822 (0513),https://bvmm.irht.cnrs.fr/iiif/32427/manifest
1286,"Arras BM, 0836 (0542)",739528,Arras BM,"Arras, Bibliothèque municipale",France,Arras BM,0836 (0542),https://bvmm.irht.cnrs.fr/iiif/32477/manifest
1287,"Arras BM, 0892 (0767)",739528,Arras BM,"Arras, Bibliothèque municipale",France,Arras BM,0892 (0767),https://bvmm.irht.cnrs.fr/iiif/35471/manifest
1288,"Arras BM, 0898 (0226)",739528,Arras BM,"Arras, Bibliothèque municipale",France,Arras BM,0898 (0226),https://bvmm.irht.cnrs.fr/iiif/23976/manifest
1289,"Arras BM, 0899 (1020)",739528,Arras BM,"Arras, Bibliothèque municipale",France,Arras BM,0899 (1020),https://bvmm.irht.cnrs.fr/iiif/32601/manifest
1290,"Arras BM, 0900 (0235)",739528,Arras BM,"Arras, Bibliothèque municipale",France,Arras BM,0900 (0235),https://bvmm.irht.cnrs.fr/iiif/23977/manifest
1291,"Arras BM, 0904 (0231)",739528,Arras BM,"Arras, Bibliothèque municipale",France,Arras BM,0904 (0231),https://bvmm.irht.cnrs.fr/iiif/34460/manifest
1292,"Arras BM, 0906 (0240)",739528,Arras BM,"Arras, Bibliothèque municipale",France,Arras BM,0906 (0240),https://bvmm.irht.cnrs.fr/iiif/34483/manifest
1293,"Arras BM, 0915 (0249)",739528,Arras BM,"Arras, Bibliothèque municipale",France,Arras BM,0915 (0249),https://bvmm.irht.cnrs.fr/iiif/34462/manifest
1295,"Arras BM, 1129 (0233) - 1129.1 (0233) - cote ancienne",739528,Arras BM,"Arras, Bibliothèque municipale",France,Arras BM,1129 (0233),https://bvmm.irht.cnrs.fr/iiif/24000/manifest
