msItem H-ID,rec_Title,Parent entity (Manuscript) H-ID,Parent entity RecordTitle,Parent entity (Printed text) H-ID,Parent entity RecordTitle,Work H-ID,Work RecordTitle,use (Organisation) H-ID,use RecordTitle
100054,"MsItem of Bibliothèque royale de Belgique, 04917 (765) : Hours of the Virgin",219,"Bruxelles, Bibliothèque royale de Belgique, 04917 (765) 
 - GBR, London, Sam Fogg",,,75966,Hours of the Virgin | L1 | Section,10111,Liège (Organisation)
100055,"MsItem of Bibliothèque royale de Belgique, 08840 (744) : Hours of the Virgin",224,"Bruxelles, Bibliothèque royale de Belgique, 08840 (744) 
 - GBR, London, Sam Fogg",,,75966,Hours of the Virgin | L1 | Section,10265,Tournai (Organisation)
100056,"MsItem of Bibliothèque royale de Belgique, 09391 (762) : Hours of the Virgin",227,"Bruxelles, Bibliothèque royale de Belgique, 09391 (762) 
 - GBR, London, Ellis's",,,75966,Hours of the Virgin | L1 | Section,10065,"Douai, Saint-Amé (Organisation)"
100057,"MsItem of Bibliothèque royale de Belgique, 10531 (729) : Hours of the Virgin",230,"Bruxelles, Bibliothèque royale de Belgique, 10531 (729) 
 - GBR, London, Maggs",,,75966,Hours of the Virgin | L1 | Section,10202,Poitiers (Organisation)
100058,"MsItem of Bibliothèque royale de Belgique, 10533-36 : Hours of the Virgin",231,"Bruxelles, Bibliothèque royale de Belgique, 10533-36 
 - GBR, London, Maggs",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
200037,"MsItem of Bibliothèque royale de Belgique, 10533-36 : Office of the dead",231,"Bruxelles, Bibliothèque royale de Belgique, 10533-36 
 - GBR, London, Maggs",,,75965,Office of the dead | L1 | Section,10215,Roma (Organisation)
300035,"MsItem of Bibliothèque royale de Belgique, 10533-36 : Calendar",231,"Bruxelles, Bibliothèque royale de Belgique, 10533-36 
 - GBR, London, Maggs",,,75963,Calendar | L1 | Section,10150|10209|10209,"Nederland, Sud (Organisation)|Reims (Organisation)|Reims (Organisation)"
100059,"MsItem of Bibliothèque royale de Belgique, 10769-10770 (734) : Hours of the Virgin",236,"Bruxelles, Bibliothèque royale de Belgique, 10769-10770 (734) 
 - GBR, London, Maggs",,,75966,Hours of the Virgin | L1 | Section,10226,Saint-Ghislain O.S.B. (Organisation)
100060,"MsItem of Bibliothèque royale de Belgique, 11060-61 : Hours of the Virgin",242,"Bruxelles, Bibliothèque royale de Belgique, 11060-61 
 - GBR, London, Sotheby's",,,75966,Hours of the Virgin | L1 | Section,10189,Paris (Organisation)
200038,"MsItem of Bibliothèque royale de Belgique, 11060-61 : Office of the dead",242,"Bruxelles, Bibliothèque royale de Belgique, 11060-61 
 - GBR, London, Sotheby's",,,75965,Office of the dead | L1 | Section,10189,Paris (Organisation)
300036,"MsItem of Bibliothèque royale de Belgique, 11060-61 : Calendar",242,"Bruxelles, Bibliothèque royale de Belgique, 11060-61 
 - GBR, London, Sotheby's",,,75963,Calendar | L1 | Section,,
100061,"MsItem of Bibliothèque royale de Belgique, 11790 (760) : Hours of the Virgin",243,"Bruxelles, Bibliothèque royale de Belgique, 11790 (760) 
 - GBR, London, Sotheby's",,,75966,Hours of the Virgin | L1 | Section,10233,Saint-Omer (Organisation)
100062,"MsItem of Bibliothèque royale de Belgique, 11791 (717) : Hours of the Virgin",244,"Bruxelles, Bibliothèque royale de Belgique, 11791 (717) 
 - GBR, London, Sotheby's",,,75966,Hours of the Virgin | L1 | Section,10111,Liège (Organisation)
100063,"MsItem of Bibliothèque royale de Belgique, 14681 (737) : Hours of the Virgin",246,"Bruxelles, Bibliothèque royale de Belgique, 14681 (737) 
 - GBR, London, Sotheby's",,,75966,Hours of the Virgin | L1 | Section,10100,Köln (Organisation)
200039,"MsItem of Bibliothèque royale de Belgique, 19095 (600) : Office of the dead",252,"Bruxelles, Bibliothèque royale de Belgique, 19095 (600) 
 - GBR, Durham, Collection J. M. Falkner (Triduum)",,,75965,Office of the dead | L1 | Section,10111,Liège (Organisation)
200040,"MsItem of Bibliothèque royale de Belgique, II 00460 (755) : Office of the dead",261,"Bruxelles, Bibliothèque royale de Belgique, II 00460 (755) 
 - ITA, Ozzano Emilia, Collection Solmi",,,75965,Office of the dead | L1 | Section,10143,Mont-Saint-Eloi O.S.A. (Organisation)
100064,"MsItem of Bibliothèque royale de Belgique, II 02348 (779) : Hours of the Virgin",267,"Bruxelles, Bibliothèque royale de Belgique, II 02348 (779) 
 - ITA, Venezia, Finarte Semenzato",,,75966,Hours of the Virgin | L1 | Section,10043,Cambrai (Organisation)
100065,"MsItem of Bibliothèque royale de Belgique, II 02810 : Hours of the Virgin",268,"Bruxelles, Bibliothèque royale de Belgique, II 02810 
 - ITA, Venezia, Finarte Semenzato",,,75966,Hours of the Virgin | L1 | Section,10153,"Nivelles, Sainte-Gertrude (Organisation)"
100066,"MsItem of Bibliothèque royale de Belgique, II 04996 : Hours of the Virgin",270,"Bruxelles, Bibliothèque royale de Belgique, II 04996 
 - ITA, Venezia, Finarte Semenzato",,,75966,Hours of the Virgin | L1 | Section,10050,Chalon-sur-Saône (Organisation)
200041,"MsItem of Bibliothèque royale de Belgique, II 04996 : Office of the dead",270,"Bruxelles, Bibliothèque royale de Belgique, II 04996 
 - ITA, Venezia, Finarte Semenzato",,,75965,Office of the dead | L1 | Section,,
100067,"MsItem of Bibliothèque royale de Belgique, II 06630 : Hours of the Virgin",273,"Bruxelles, Bibliothèque royale de Belgique, II 06630 
 - ITA, Venezia, Finarte Semenzato",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
200042,"MsItem of Bibliothèque royale de Belgique, II 06630 : Office of the dead",273,"Bruxelles, Bibliothèque royale de Belgique, II 06630 
 - ITA, Venezia, Finarte Semenzato",,,75965,Office of the dead | L1 | Section,10250,Unknown (Organisation)
300037,"MsItem of Bibliothèque royale de Belgique, II 06630 : Calendar",273,"Bruxelles, Bibliothèque royale de Belgique, II 06630 
 - ITA, Venezia, Finarte Semenzato",,,75963,Calendar | L1 | Section,10043,Cambrai (Organisation)
100068,"MsItem of Bibliothèque royale de Belgique, II 07604 : Hours of the Virgin",275,"Bruxelles, Bibliothèque royale de Belgique, II 07604 
 - ITA, Venezia, Finarte Semenzato",,,75966,Hours of the Virgin | L1 | Section,10043,Cambrai (Organisation)
200043,"MsItem of Bibliothèque royale de Belgique, II 07604 : Office of the dead",275,"Bruxelles, Bibliothèque royale de Belgique, II 07604 
 - ITA, Venezia, Finarte Semenzato",,,75965,Office of the dead | L1 | Section,10043,Cambrai (Organisation)
300038,"MsItem of Bibliothèque royale de Belgique, II 07604 : Calendar",275,"Bruxelles, Bibliothèque royale de Belgique, II 07604 
 - ITA, Venezia, Finarte Semenzato",,,75963,Calendar | L1 | Section,10043,Cambrai (Organisation)
100069,"MsItem of Bibliothèque royale de Belgique, IV 0040 : Hours of the Virgin",291,"Bruxelles, Bibliothèque royale de Belgique, IV 0040 
 - USA, Los Angeles, Collection particulière",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
200044,"MsItem of Bibliothèque royale de Belgique, IV 0040 : Office of the dead",291,"Bruxelles, Bibliothèque royale de Belgique, IV 0040 
 - USA, Los Angeles, Collection particulière",,,75965,Office of the dead | L1 | Section,,
300039,"MsItem of Bibliothèque royale de Belgique, IV 0040 : Calendar",291,"Bruxelles, Bibliothèque royale de Belgique, IV 0040 
 - USA, Los Angeles, Collection particulière",,,75963,Calendar | L1 | Section,10150,"Nederland, Sud (Organisation)"
100070,"MsItem of Bibliothèque royale de Belgique, IV 0095 : Hours of the Virgin",299,"Bruxelles, Bibliothèque royale de Belgique, IV 0095 
 - USA, New York, Collection Breslauer B.H.",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
200045,"MsItem of Bibliothèque royale de Belgique, IV 0095 : Office of the dead",299,"Bruxelles, Bibliothèque royale de Belgique, IV 0095 
 - USA, New York, Collection Breslauer B.H.",,,75965,Office of the dead | L1 | Section,10215,Roma (Organisation)
300040,"MsItem of Bibliothèque royale de Belgique, IV 0095 : Calendar",299,"Bruxelles, Bibliothèque royale de Belgique, IV 0095 
 - USA, New York, Collection Breslauer B.H.",,,75963,Calendar | L1 | Section,10150,"Nederland, Sud (Organisation)"
100071,"MsItem of Bibliothèque royale de Belgique, IV 0194 : Hours of the Virgin",309,"Bruxelles, Bibliothèque royale de Belgique, IV 0194 
 - USA, New York, Berle Collection",,,75966,Hours of the Virgin | L1 | Section,10245,Sarum (Organisation)
200046,"MsItem of Bibliothèque royale de Belgique, IV 0194 : Office of the dead",309,"Bruxelles, Bibliothèque royale de Belgique, IV 0194 
 - USA, New York, Berle Collection",,,75965,Office of the dead | L1 | Section,10245,Sarum (Organisation)
300041,"MsItem of Bibliothèque royale de Belgique, IV 0194 : Calendar",309,"Bruxelles, Bibliothèque royale de Belgique, IV 0194 
 - USA, New York, Berle Collection",,,75963,Calendar | L1 | Section,10245,Sarum (Organisation)
100072,"MsItem of Bibliothèque royale de Belgique, IV 0264 : Hours of the Virgin",314,"Bruxelles, Bibliothèque royale de Belgique, IV 0264 
 - USA + FRA, Chicago +New York + Paris, Les Enluminures",,,75966,Hours of the Virgin | L1 | Section,10004,Amiens (Organisation)
200047,"MsItem of Bibliothèque royale de Belgique, IV 0264 : Office of the dead",314,"Bruxelles, Bibliothèque royale de Belgique, IV 0264 
 - USA + FRA, Chicago +New York + Paris, Les Enluminures",,,75965,Office of the dead | L1 | Section,,
300042,"MsItem of Bibliothèque royale de Belgique, IV 0264 : Calendar",314,"Bruxelles, Bibliothèque royale de Belgique, IV 0264 
 - USA + FRA, Chicago +New York + Paris, Les Enluminures",,,75963,Calendar | L1 | Section,10004,Amiens (Organisation)
100073,"MsItem of Bibliothèque royale de Belgique, IV 0280 : Hours of the Virgin",317,"Bruxelles, Bibliothèque royale de Belgique, IV 0280 
 - USA + FRA, Chicago +New York + Paris, Les Enluminures",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
200048,"MsItem of Bibliothèque royale de Belgique, IV 0280 : Office of the dead",317,"Bruxelles, Bibliothèque royale de Belgique, IV 0280 
 - USA + FRA, Chicago +New York + Paris, Les Enluminures",,,75965,Office of the dead | L1 | Section,10215,Roma (Organisation)
300043,"MsItem of Bibliothèque royale de Belgique, IV 0280 : Calendar",317,"Bruxelles, Bibliothèque royale de Belgique, IV 0280 
 - USA + FRA, Chicago +New York + Paris, Les Enluminures",,,75963,Calendar | L1 | Section,10150,"Nederland, Sud (Organisation)"
100074,"MsItem of Bibliothèque royale de Belgique, IV 0320 : Hours of the Virgin",322,"Bruxelles, Bibliothèque royale de Belgique, IV 0320 
 - Collection particulière",,,75966,Hours of the Virgin | L1 | Section,10117,"Lille, Saint-Pierre (Organisation)"
200049,"MsItem of Bibliothèque royale de Belgique, IV 0320 : Office of the dead | L1 | Section",322,"Bruxelles, Bibliothèque royale de Belgique, IV 0320 
 - Collection particulière",,,75965,Office of the dead | L1 | Section,10274,Troyes (Organisation)
300044,"MsItem of Bibliothèque royale de Belgique, IV 0320 : Calendar",322,"Bruxelles, Bibliothèque royale de Belgique, IV 0320 
 - Collection particulière",,,75963,Calendar | L1 | Section,10265,Tournai (Organisation)
100075,"MsItem of Bibliothèque royale de Belgique, IV 0400 : Hours of the Virgin",327,"Bruxelles, Bibliothèque royale de Belgique, IV 0400",,,75966,Hours of the Virgin | L1 | Section,10043,Cambrai (Organisation)
200050,"MsItem of Bibliothèque royale de Belgique, IV 0400 : Office of the dead",327,"Bruxelles, Bibliothèque royale de Belgique, IV 0400",,,75965,Office of the dead | L1 | Section,10250,Unknown (Organisation)
300045,"MsItem of Bibliothèque royale de Belgique, IV 0400 : Calendar",327,"Bruxelles, Bibliothèque royale de Belgique, IV 0400",,,75963,Calendar | L1 | Section,10043|10141|10141,"Cambrai (Organisation)|Mons, Sainte-Waudru O.S.A. (Organisation)|Mons, Sainte-Waudru O.S.A. (Organisation)"
100076,"MsItem of Bibliothèque royale de Belgique, IV 0456 : Hours of the Virgin",331,"Bruxelles, Bibliothèque royale de Belgique, IV 0456",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
200051,"MsItem of Bibliothèque royale de Belgique, IV 0456 : Office of the dead",331,"Bruxelles, Bibliothèque royale de Belgique, IV 0456",,,75965,Office of the dead | L1 | Section,10215,Roma (Organisation)
300046,"MsItem of Bibliothèque royale de Belgique, IV 0456 : Calendar | L1 | Section",331,"Bruxelles, Bibliothèque royale de Belgique, IV 0456",,,75963,Calendar | L1 | Section,10150|10039|10039,"Nederland, Sud (Organisation)|Brugge (Organisation)|Brugge (Organisation)"
100077,"MsItem of Bibliothèque royale de Belgique, IV 0480 : Hours of the Virgin",334,"Bruxelles, Bibliothèque royale de Belgique, IV 0480",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
200052,"MsItem of Bibliothèque royale de Belgique, IV 0480 : Office of the dead",334,"Bruxelles, Bibliothèque royale de Belgique, IV 0480",,,75965,Office of the dead | L1 | Section,10215,Roma (Organisation)
300047,"MsItem of Bibliothèque royale de Belgique, IV 0480 : Calendar",334,"Bruxelles, Bibliothèque royale de Belgique, IV 0480",,,75963,Calendar | L1 | Section,10250,Unknown (Organisation)
100078,"MsItem of Bibliothèque royale de Belgique, IV 0670 : Hours of the Virgin",337,"Bruxelles, Bibliothèque royale de Belgique, IV 0670",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
200053,"MsItem of Bibliothèque royale de Belgique, IV 0670 : Office of the dead",337,"Bruxelles, Bibliothèque royale de Belgique, IV 0670",,,75965,Office of the dead | L1 | Section,10215,Roma (Organisation)
300048,"MsItem of Bibliothèque royale de Belgique, IV 0670 : Calendar",337,"Bruxelles, Bibliothèque royale de Belgique, IV 0670",,,75963,Calendar | L1 | Section,10150,"Nederland, Sud (Organisation)"
100079,"MsItem of Bibliothèque royale de Belgique, IV 0746 : Hours of the Virgin",339,"Bruxelles, Bibliothèque royale de Belgique, IV 0746",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
200054,"MsItem of Bibliothèque royale de Belgique, IV 0746 : Office of the dead",339,"Bruxelles, Bibliothèque royale de Belgique, IV 0746",,,75965,Office of the dead | L1 | Section,,
300049,"MsItem of Bibliothèque royale de Belgique, IV 0746 : Calendar",339,"Bruxelles, Bibliothèque royale de Belgique, IV 0746",,,75963,Calendar | L1 | Section,10150,"Nederland, Sud (Organisation)"
100080,"MsItem of Bibliothèque royale de Belgique, IV 1085 : Hours of the Virgin",343,"Bruxelles, Bibliothèque royale de Belgique, IV 1085",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
200055,"MsItem of Bibliothèque royale de Belgique, IV 1085 : Office of the dead",343,"Bruxelles, Bibliothèque royale de Belgique, IV 1085",,,75965,Office of the dead | L1 | Section,10215,Roma (Organisation)
300050,"MsItem of Bibliothèque royale de Belgique, IV 1085 : Calendar",343,"Bruxelles, Bibliothèque royale de Belgique, IV 1085",,,75963,Calendar | L1 | Section,10150,"Nederland, Sud (Organisation)"
100081,"MsItem of Bibliothèque royale de Belgique, IV 1113 : Hours of the Virgin",345,"Bruxelles, Bibliothèque royale de Belgique, IV 1113",,,75966,Hours of the Virgin | L1 | Section,10153,"Nivelles, Sainte-Gertrude (Organisation)"
200056,"MsItem of Bibliothèque royale de Belgique, IV 1113 : Office of the dead",345,"Bruxelles, Bibliothèque royale de Belgique, IV 1113",,,75965,Office of the dead | L1 | Section,10153,"Nivelles, Sainte-Gertrude (Organisation)"
300051,"MsItem of Bibliothèque royale de Belgique, IV 1113 : Calendar",345,"Bruxelles, Bibliothèque royale de Belgique, IV 1113",,,75963,Calendar | L1 | Section,10153,"Nivelles, Sainte-Gertrude (Organisation)"
100082,"MsItem of Bibliothèque royale de Belgique, IV 1260 : Hours of the Virgin",346,"Bruxelles, Bibliothèque royale de Belgique, IV 1260",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
200057,"MsItem of Bibliothèque royale de Belgique, IV 1260 : Office of the dead",346,"Bruxelles, Bibliothèque royale de Belgique, IV 1260",,,75965,Office of the dead | L1 | Section,10215,Roma (Organisation)
300052,"MsItem of Bibliothèque royale de Belgique, IV 1260 : Calendar",346,"Bruxelles, Bibliothèque royale de Belgique, IV 1260",,,75963,Calendar | L1 | Section,10150,"Nederland, Sud (Organisation)"
100083,"MsItem of Bibliothèque royale de Belgique, IV 1266 : Hours of the Virgin",347,"Bruxelles, Bibliothèque royale de Belgique, IV 1266",,,75966,Hours of the Virgin | L1 | Section,10265,Tournai (Organisation)
200058,"MsItem of Bibliothèque royale de Belgique, IV 1266 : Office of the dead",347,"Bruxelles, Bibliothèque royale de Belgique, IV 1266",,,75965,Office of the dead | L1 | Section,10250,Unknown (Organisation)
300053,"MsItem of Bibliothèque royale de Belgique, IV 1266 : Calendar",347,"Bruxelles, Bibliothèque royale de Belgique, IV 1266",,,75963,Calendar | L1 | Section,10265,Tournai (Organisation)
100084,"MsItem of Bibliothèque royale de Belgique, IV 1290 : Hours of the Virgin",348,"Bruxelles, Bibliothèque royale de Belgique, IV 1290",,,75966,Hours of the Virgin | L1 | Section,10250,Unknown (Organisation)
200059,"MsItem of Bibliothèque royale de Belgique, IV 1290 : Office of the dead",348,"Bruxelles, Bibliothèque royale de Belgique, IV 1290",,,75965,Office of the dead | L1 | Section,10250,Unknown (Organisation)
300054,"MsItem of Bibliothèque royale de Belgique, IV 1290 : Calendar",348,"Bruxelles, Bibliothèque royale de Belgique, IV 1290",,,75963,Calendar | L1 | Section,10189,Paris (Organisation)
100085,"MsItem of Universiteitsbibliotheek, 198 : Hours of the Virgin",351,"Gent, Universiteitsbibliotheek, 198",,,75966,Hours of the Virgin | L1 | Section,10250,Unknown (Organisation)
200060,"MsItem of Universiteitsbibliotheek, 198 : Office of the dead",351,"Gent, Universiteitsbibliotheek, 198",,,75965,Office of the dead | L1 | Section,,
300055,"MsItem of Universiteitsbibliotheek, 198 : Calendar",351,"Gent, Universiteitsbibliotheek, 198",,,75963,Calendar | L1 | Section,10150,"Nederland, Sud (Organisation)"
100086,"MsItem of Universiteitsbibliotheek, 234 : Hours of the Virgin",353,"Gent, Universiteitsbibliotheek, 234 
 
 = Medium: 9166",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
100087,"MsItem of Bibliotheek der Katholieke Universiteit, 1019 : Hours of the Virgin | L1 | Section",368,"Leuven, Bibliotheek der Katholieke Universiteit, 1019",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
