"Source","Target","Weight"
"Bayeux_BAYEUX74D","Oxford_VAT4757","7"
"Bayeux_BAYEUX74D","Rennes_ARS616","7"
"Bayeux_BAYEUX74D","Rouen_BN4600","7"
"Bayeux_BAYEUX74D","_HAAG68","7"
"Bayeux_BAYEUX74D","St. Arnulf_METZ333","7"
"Bayeux_BAYEUX74D","Lisieux_CAEN17","7"
"Bayeux_BAYEUX74D","Coutances_S.1953-2","7"
"Bayeux_BAYEUX74D","The Hague_HAAG73B","7"
"Bayeux_BAYEUX74D","Hospitallers_BN1400","7"
"Bayeux_BAYEUX74D","Hours of Marie de Bohun_CPHT547","7"
"Bayeux_BAYEUX74D","Montieramey_BN1063","7"
"Bayeux_BAYEUX74D","Seez_BN1272","7"
"Bayeux_BAYEUX74D","St. Lo-de-Rouen_GEN1265","7"
"Bayeux_BAYEUX74D","St. Jacut-de-la-Mer_BN3081","7"
"Bayeux_BAYEUX74D","St. Sauveur Toul_BN17998","7"
"Bayeux_BAYEUX74D","St. Lo-de-Coutances_GEN2722","7"
"Bayeux_BAYEUX74D","Dol_OXF26","7"
"Bayeux_BAYEUX74D","Aversa_VAT12","7"
"Bayeux_BAYEUX74D","Vannes_GEN225","7"
"Bayeux_BAYEUX74D","Crowland_BL230","7"
"Bayeux_BAYEUX74D","Sarum_EDINB13","7"
"Bayeux_BAYEUX74D","Countances_BN786D","7"
"Bayeux_BAYEUX74D","Lisieux_GEN113","7"
"Bayeux_BAYEUX74D","Rouen_ROUEN326","7"
"Bayeux_BAYEUX74D","_S.1935-5","7"
"Bayeux_BAYEUX74D","Brigittine (Syon)_OXF4","7"
"Bayeux_BAYEUX74D","Aberdeen_ABERDSN","7"
"Bayeux_BAYEUX74D","Rouen_BN10549","7"
"Bayeux_BAYEUX74D","St. Maur Verdun_EPIN235","7"
"Bayeux_BAYEUX74D","Murbach_COLM229B","7"
"Bayeux_BAYEUX74D","Chester_BL431","8"
"Bayeux_BAYEUX74D","Bodmin_OXF22","8"
"Bayeux_BAYEUX74D","Angouleme_BL7","7"
"Bayeux_BAYEUX74D","Saintes_BN1307","7"
"Bayeux_BAYEUX74D","Angouleme_MAZ11872","7"
"Bayeux_BAYEUX74D","Nantes_GEN1251","7"
"Bayeux_BAYEUX74D","_MISERSN","7"
"Bayeux_BAYEUX74D","Chalon-sur-Saone_BN13273","7"
"Bayeux_BAYEUX74D","York_BL1663","7"
"Bayeux_BAYEUX74D","Compostela_SANTSN","7"
"Bayeux_BAYEUX74D","Dol_ARS102","7"
"Bayeux_BAYEUX74D","Orense_ORENSE9","7"
"Bayeux_BAYEUX74D","Tiron_BL8","7"
"Bayeux_BAYEUX74D","Tuy_PORT51","7"
"Bayeux_BAYEUX74D","Avranches_BN241","7"
"Bayeux_BAYEUX74D","Rouen_BN1163","7"
"Bayeux_BAYEUX74D","Dol_BN24022","7"
"Bayeux_BAYEUX74D","St. Lo-de-Rouen_GEN2634D","7"
"Bayeux_BAYEUX74D","Rouen_ROUEN195","7"
"Bayeux_BAYEUX74D","St. Brieuc_MALO1600","8"
"Bayeux_BAYEUX74D","_RIOM22","7"
"Bayeux_BAYEUX74D","Toul_VES13","7"
"Bayeux_BAYEUX74D","Toul_ARS617","7"
"Bayeux_BAYEUX74D","Tournai_LILLE49","7"
"Bayeux_BAYEUX74D","Noyon_BN1615","7"
"Bayeux_BAYEUX74D","Tournai_FECSN","7"
"Bayeux_BAYEUX74D","Vercelli_MAZ1156","7"
"Bayeux_BAYEUX74D","St. Riquier_ABBV17","7"
"Bayeux_BAYEUX74D","Klosterneuburg_KLNB1010","7"
"Bayeux_BAYEUX74D","Merseburg_S.LON(10)","7"
"Bayeux_BAYEUX74D","Niederaltaich_MUN14741B","7"
"Bayeux_BAYEUX74D","Kremsmünster_KREMS5(2)","7"
"Bayeux_BAYEUX74D","Magdeburg_METZ1200B","7"
"Bayeux_BAYEUX74D","Bamberg_PAUL26B","7"
"Bayeux_BAYEUX74D","Linköping_UPS461","7"
"Bayeux_BAYEUX74D","Guisborough_CAM30","7"
"Bayeux_BAYEUX74D","_UDINE232B","7"
"Bayeux_BAYEUX74D","Alba Julia_GUS1-34B","7"
"Bayeux_BAYEUX74D","Speyer_S.1932-11","7"
"Bayeux_BAYEUX74D","Meissen_BL16B","7"
"Bayeux_BAYEUX74D","Bremen_CPHN39B","7"
"Bayeux_BAYEUX74D","Brixen_VAT7227B","7"
"Bayeux_BAYEUX74D","_MELUN12","7"
"Bayeux_BAYEUX74D","Minden_S.1932-B","7"
"Bayeux_BAYEUX74D","Cracow_VAT4751","7"
"Bayeux_BAYEUX74D","Gran_BN8879B","7"
"Bayeux_BAYEUX74D","Agram_VAT16B","7"
"Bayeux_BAYEUX74D","Plock_S.1932-4","7"
"Bayeux_BAYEUX74D","Olmütz_BL1487B","7"
"Bayeux_BAYEUX74D","Breslau_BLSN(4)","7"
"Bayeux_BAYEUX74D","Gnesen_VAT472","7"
"Bayeux_BAYEUX74D","Hermits of St. Paul_MIL1856B","7"
"Bayeux_BAYEUX74D","Lund_UPS515","7"
"Bayeux_BAYEUX74D","Sion_SION47","7"
"Bayeux_BAYEUX74D","Angers (?)_ANGERS130","7"
"Bayeux_BAYEUX74D","St. Peter's Cardena_CHANT52","7"
"Bayeux_BAYEUX74D","St. Cyran_COMP1-2","7"
"Bayeux_BAYEUX74D","Burgos_BURG37","7"
"Bayeux_BAYEUX74D","Maubeuge_VAT10288","7"
"Bayeux_BAYEUX74D","Maubeuge_CAMBR133","7"
"Bayeux_BAYEUX74D","Dominican Vienna_VIE1894","7"
"Bayeux_BAYEUX74D","Brixen diocese_BRIXEN_MIN","7"
"Sarum_S.1953-1","Jerusalem_BL1139","8"
"Sarum_S.1953-1","Hospitallers_MAZ355","8"
"Sarum_S.1953-1","Marguerite's Hours_BL36684","8"
"Sarum_S.1953-1","Brigittine_UPS489","8"
"Sarum_S.1953-1","Blaubeuren_STUTT118","8"
"Sarum_S.1953-1","Bayeux_GEN2712","8"
"Sarum_S.1953-1","Zwiefalten_STUTT117","8"
"Sarum_S.1953-1","Remiremont_BN1508","8"
"Sarum_S.1953-1","Hospitallers_STRASN1","8"
"Sarum_S.1953-1","Zwiefalten_STUTT116","8"
"Sarum_S.1953-1","Blaubeuren_STUTT222","8"
"Sarum_S.1953-1","Camaldolese (Rome)_VAT7599","7"
"Sarum_S.1953-1","Camaldolese (Rome)_VAT7722","7"
"Sarum_S.1953-1","Camaldolese (Florence)_BL27171","7"
"Sarum_S.1953-1","Camaldolese_MIL1048","7"
"Sarum_S.1953-1","St. Eutizio_VALL8","7"
"Sarum_S.1953-1","Camaldolese_TOL14","7"
"Sarum_S.1953-1","Nursia_VALL5","7"
"Sarum_S.1953-1","Zwiefalten_KRL60B","7"
"Sarum_S.1953-1","St. Lambrecht_BL18306B","7"
"Sarum_S.1953-1","Ochsenhausen_STUTT117","7"
"Sarum_S.1953-1","Dominican_CLG20","8"
"Sarum_S.1953-1","Ste Croix Paris_MAZ372","8"
"Sarum_S.1953-1","Teutonic Order_FULD122B","8"
"Sarum_S.1953-1","_STKH102","8"
"Sarum_S.1953-1","Uppsala_STKHTL","8"
"Sarum_S.1953-1","Skara_UPS97","8"
"Sarum_S.1953-1","Västeras_GEN1292","8"
"Sarum_S.1953-1","Abo_STKHSN1","8"
"Sarum_S.1953-1","Mercedarians_MADR14265","8"
"Sarum_S.1953-1","Dominican_CPHN632","8"
"Sarum_S.1953-1","Pontetetto_LUCCA601","7"
"Sarum_S.1953-1","Lucca_LUCCA606","7"
"Sarum_S.1953-1","Canterbury_BL155","7"
"Sarum_S.1953-1","Nidaros_CPHN133","8"
"Sarum_S.1953-1","Carmelite_BLU-C","8"
"Sarum_S.1953-1","Hereford_HEREFDSN","8"
"Sarum_S.1953-1","Lincoln_BL38116","8"
"Sarum_S.1953-1","Metz_ARS570","8"
"Sarum_S.1953-1","Sarum_BL305","8"
"Sarum_S.1953-1","Templars_BN10478D","8"
"Sarum_S.1953-1","Reenes_S.1893","8"
"Sarum_S.1953-1","Oxford_VAT4757","8"
"Sarum_S.1953-1","Rennes_ARS616","8"
"Sarum_S.1953-1","Rouen_BN4600","8"
"Sarum_S.1953-1","_HAAG68","8"
"Sarum_S.1953-1","St. Arnulf_METZ333","8"
"Sarum_S.1953-1","Lisieux_CAEN17","8"
"Sarum_S.1953-1","Coutances_S.1953-2","8"
"Sarum_S.1953-1","The Hague_HAAG73B","8"
"Sarum_S.1953-1","Hospitallers_BN1400","8"
"Sarum_S.1953-1","Hours of Marie de Bohun_CPHT547","8"
"Sarum_S.1953-1","Montieramey_BN1063","8"
"Sarum_S.1953-1","Seez_BN1272","8"
"Sarum_S.1953-1","St. Lo-de-Rouen_GEN1265","8"
"Sarum_S.1953-1","St. Jacut-de-la-Mer_BN3081","8"
"Sarum_S.1953-1","St. Sauveur Toul_BN17998","8"
"Sarum_S.1953-1","St. Lo-de-Coutances_GEN2722","8"
"Sarum_S.1953-1","Dol_OXF26","8"
"Sarum_S.1953-1","Aversa_VAT12","8"
"Sarum_S.1953-1","Vannes_GEN225","8"
"Sarum_S.1953-1","Crowland_BL230","8"
"Sarum_S.1953-1","Sarum_EDINB13","8"
"Sarum_S.1953-1","Countances_BN786D","8"
"Sarum_S.1953-1","Lisieux_GEN113","8"
"Sarum_S.1953-1","Rouen_ROUEN326","8"
"Sarum_S.1953-1","_S.1935-5","8"
"Sarum_S.1953-1","Brigittine (Syon)_OXF4","8"
"Sarum_S.1953-1","Aberdeen_ABERDSN","8"
"Sarum_S.1953-1","Rouen_BN10549","8"
"Sarum_S.1953-1","St. Maur Verdun_EPIN235","8"
"Sarum_S.1953-1","Arezzo_VAT4772","7"
"Sarum_S.1953-1","Hastieres_MUN13067B","7"
"Sarum_S.1953-1","Montieramey_TROY721B","7"
"Sarum_S.1953-1","St. Vanne_VERD129B","7"
"Sarum_S.1953-1","Stavelot_BRU6386","7"
"Sarum_S.1953-1","St. Arnulf_METZ573","7"
"Sarum_S.1953-1","Durham_BL804S","7"
"Sarum_S.1953-1","St. Bees_OXFG1","7"
"Sarum_S.1953-1","Coutances_MADR20","7"
"Sarum_S.1953-1","Ste Catherine-du-Mont_ROUEN203","7"
"Sarum_S.1953-1","Senones_NOGSN","7"
"Sarum_S.1953-1","St. Symphorian_METZSSN","7"
"Sarum_S.1953-1","Murbach_COLM229B","8"
"Sarum_S.1953-1","S. Lupo di Beneveto_VAT176S","7"
"Sarum_S.1953-1","Bobbio_S.1952","7"
"Sarum_S.1953-1","Chester_BL431","7"
"Sarum_S.1953-1","Bodmin_OXF22","7"
"Sarum_S.1953-1","Angouleme_BL7","7"
"Sarum_S.1953-1","Saintes_BN1307","7"
"Sarum_S.1953-1","Angouleme_MAZ11872","7"
"Sarum_S.1953-1","Nantes_GEN1251","7"
"Sarum_S.1953-1","_MISERSN","7"
"Sarum_S.1953-1","St. Pere de Chartres_CHARTR565","7"
"Sarum_S.1953-1","St. Pere de Chartres_CHARTR554","7"
"Sarum_S.1953-1","St. Pere de Chartres_S.1954-1","7"
"Sarum_S.1953-1","St. Benoit-sur-Loire_ORLE776","7"
"Sarum_S.1953-1","York_BL1663","7"
"Sarum_S.1953-1","Compostela_SANTSN","8"
"Sarum_S.1953-1","Dol_ARS102","8"
"Sarum_S.1953-1","Orense_ORENSE9","8"
"Sarum_S.1953-1","St. Wandrille_ROUEN207","7"
"Sarum_S.1953-1","St. Wandrille_OXF71B","7"
"Sarum_S.1953-1","St. Martin-les-Bourges (?)_EBAI297","7"
"Sarum_S.1953-1","St. Wandrille_ARRAS248","7"
"Sarum_S.1953-1","St. Stephen's Caen_MTP314B","7"
"Sarum_S.1953-1","Tiron_BL8","7"
"Sarum_S.1953-1","Tuy_PORT51","7"
"Sarum_S.1953-1","Avranches_BN241","7"
"Sarum_S.1953-1","Rouen_BN1163","7"
"Sarum_S.1953-1","Dol_BN24022","7"
"Sarum_S.1953-1","St. Lo-de-Rouen_GEN2634D","7"
"Sarum_S.1953-1","Rouen_ROUEN195","7"
"Sarum_S.1953-1","St. Brieuc_MALO1600","7"
"Sarum_S.1953-1","_RIOM22","7"
"Sarum_S.1953-1","Toul_VES13","7"
"Sarum_S.1953-1","Toul_ARS617","7"
"Sarum_S.1953-1","Tournai_LILLE49","7"
"Sarum_S.1953-1","Noyon_BN1615","7"
"Sarum_S.1953-1","Tournai_FECSN","7"
"Sarum_S.1953-1","St. Riquier_ABBV17","7"
"Sarum_S.1953-1","Zwiefalten_STUTT13B","7"
"Sarum_S.1953-1","Waldkirch_VIE1888","7"
"Sarum_S.1953-1","Freising (printed in 1516)_CPHV900B","7"
"Sarum_S.1953-1","Angers (?)_ANGERS130","7"
"Sarum_S.1953-1","St. Peter's Cardena_CHANT52","8"
"Sarum_S.1953-1","St. Cyran_COMP1-2","8"
"Sarum_S.1953-1","Cistercian_ROME1720","7"
"Sarum_S.1953-1","St. Bertin_GEN1273","7"
"Sarum_S.1953-1","_MUN23083","7"
"Sarum_S.1953-1","Williamites_CAMBR1284","7"
"Sarum_S.1953-1","Evreux_FRFT119","7"
"Sarum_S.1953-1","Dominican Vienna_VIE1894","8"
"Sarum_S.1953-1","Heiligenkreuz_HEIL65","7"
"Sarum_S.1953-1","Moosburg_MOOS149A","7"
"Jerusalem_BL1139","Hospitallers_MAZ355","9"
"Jerusalem_BL1139","Marguerite's Hours_BL36684","9"
"Jerusalem_BL1139","Brigittine_UPS489","9"
"Jerusalem_BL1139","Blaubeuren_STUTT118","9"
"Jerusalem_BL1139","Bayeux_GEN2712","9"
"Jerusalem_BL1139","Zwiefalten_STUTT117","9"
"Jerusalem_BL1139","Remiremont_BN1508","9"
"Jerusalem_BL1139","Hospitallers_STRASN1","9"
"Jerusalem_BL1139","Zwiefalten_STUTT116","9"
"Jerusalem_BL1139","Blaubeuren_STUTT222","9"
"Jerusalem_BL1139","Camaldolese (Rome)_VAT7599","8"
"Jerusalem_BL1139","Camaldolese (Rome)_VAT7722","8"
"Jerusalem_BL1139","Camaldolese (Florence)_BL27171","8"
"Jerusalem_BL1139","Camaldolese_MIL1048","8"
"Jerusalem_BL1139","St. Eutizio_VALL8","8"
"Jerusalem_BL1139","Camaldolese_TOL14","8"
"Jerusalem_BL1139","Nursia_VALL5","8"
"Jerusalem_BL1139","Zwiefalten_KRL60B","8"
"Jerusalem_BL1139","St. Lambrecht_BL18306B","8"
"Jerusalem_BL1139","Ochsenhausen_STUTT117","8"
"Jerusalem_BL1139","Dominican_CLG20","8"
"Jerusalem_BL1139","Ste Croix Paris_MAZ372","8"
"Jerusalem_BL1139","Teutonic Order_FULD122B","8"
"Jerusalem_BL1139","_STKH102","8"
"Jerusalem_BL1139","Uppsala_STKHTL","8"
"Jerusalem_BL1139","Skara_UPS97","8"
"Jerusalem_BL1139","Västeras_GEN1292","8"
"Jerusalem_BL1139","Abo_STKHSN1","8"
"Jerusalem_BL1139","Mercedarians_MADR14265","8"
"Jerusalem_BL1139","Dominican_CPHN632","8"
"Jerusalem_BL1139","Pontetetto_LUCCA601","7"
"Jerusalem_BL1139","Lucca_LUCCA606","7"
"Jerusalem_BL1139","Canterbury_BL155","7"
"Jerusalem_BL1139","Nidaros_CPHN133","8"
"Jerusalem_BL1139","Carmelite_BLU-C","8"
"Jerusalem_BL1139","Hereford_HEREFDSN","8"
"Jerusalem_BL1139","Lincoln_BL38116","8"
"Jerusalem_BL1139","Metz_ARS570","8"
"Jerusalem_BL1139","Sarum_BL305","8"
"Jerusalem_BL1139","Templars_BN10478D","8"
"Jerusalem_BL1139","Reenes_S.1893","8"
"Jerusalem_BL1139","Oxford_VAT4757","8"
"Jerusalem_BL1139","Rennes_ARS616","8"
"Jerusalem_BL1139","Rouen_BN4600","8"
"Jerusalem_BL1139","_HAAG68","8"
"Jerusalem_BL1139","St. Arnulf_METZ333","8"
"Jerusalem_BL1139","Lisieux_CAEN17","8"
"Jerusalem_BL1139","Coutances_S.1953-2","8"
"Jerusalem_BL1139","The Hague_HAAG73B","8"
"Jerusalem_BL1139","Hospitallers_BN1400","8"
"Jerusalem_BL1139","Hours of Marie de Bohun_CPHT547","8"
"Jerusalem_BL1139","Montieramey_BN1063","8"
"Jerusalem_BL1139","Seez_BN1272","8"
"Jerusalem_BL1139","St. Lo-de-Rouen_GEN1265","8"
"Jerusalem_BL1139","St. Jacut-de-la-Mer_BN3081","8"
"Jerusalem_BL1139","St. Sauveur Toul_BN17998","8"
"Jerusalem_BL1139","St. Lo-de-Coutances_GEN2722","8"
"Jerusalem_BL1139","Dol_OXF26","8"
"Jerusalem_BL1139","Aversa_VAT12","8"
"Jerusalem_BL1139","Vannes_GEN225","8"
"Jerusalem_BL1139","Crowland_BL230","8"
"Jerusalem_BL1139","Sarum_EDINB13","8"
"Jerusalem_BL1139","Countances_BN786D","8"
"Jerusalem_BL1139","Lisieux_GEN113","8"
"Jerusalem_BL1139","Rouen_ROUEN326","8"
"Jerusalem_BL1139","_S.1935-5","8"
"Jerusalem_BL1139","Brigittine (Syon)_OXF4","8"
"Jerusalem_BL1139","Aberdeen_ABERDSN","8"
"Jerusalem_BL1139","Rouen_BN10549","8"
"Jerusalem_BL1139","St. Maur Verdun_EPIN235","8"
"Jerusalem_BL1139","Arezzo_VAT4772","7"
"Jerusalem_BL1139","Hastieres_MUN13067B","7"
"Jerusalem_BL1139","Montieramey_TROY721B","7"
"Jerusalem_BL1139","St. Vanne_VERD129B","7"
"Jerusalem_BL1139","Stavelot_BRU6386","7"
"Jerusalem_BL1139","St. Arnulf_METZ573","7"
"Jerusalem_BL1139","Durham_BL804S","7"
"Jerusalem_BL1139","St. Bees_OXFG1","7"
"Jerusalem_BL1139","Coutances_MADR20","7"
"Jerusalem_BL1139","Ste Catherine-du-Mont_ROUEN203","7"
"Jerusalem_BL1139","Senones_NOGSN","7"
"Jerusalem_BL1139","St. Symphorian_METZSSN","7"
"Jerusalem_BL1139","Murbach_COLM229B","8"
"Jerusalem_BL1139","S. Lupo di Beneveto_VAT176S","7"
"Jerusalem_BL1139","Bobbio_S.1952","7"
"Jerusalem_BL1139","Chester_BL431","8"
"Jerusalem_BL1139","Bodmin_OXF22","8"
"Jerusalem_BL1139","Angouleme_BL7","7"
"Jerusalem_BL1139","Saintes_BN1307","7"
"Jerusalem_BL1139","Angouleme_MAZ11872","7"
"Jerusalem_BL1139","Nantes_GEN1251","7"
"Jerusalem_BL1139","_MISERSN","7"
"Jerusalem_BL1139","Chalon-sur-Saone_BN13273","7"
"Jerusalem_BL1139","York_BL1663","7"
"Jerusalem_BL1139","Compostela_SANTSN","7"
"Jerusalem_BL1139","Dol_ARS102","7"
"Jerusalem_BL1139","Orense_ORENSE9","7"
"Jerusalem_BL1139","Tiron_BL8","7"
"Jerusalem_BL1139","Tuy_PORT51","7"
"Jerusalem_BL1139","Avranches_BN241","7"
"Jerusalem_BL1139","Rouen_BN1163","7"
"Jerusalem_BL1139","Dol_BN24022","7"
"Jerusalem_BL1139","St. Lo-de-Rouen_GEN2634D","7"
"Jerusalem_BL1139","Rouen_ROUEN195","7"
"Jerusalem_BL1139","St. Brieuc_MALO1600","8"
"Jerusalem_BL1139","_RIOM22","7"
"Jerusalem_BL1139","Toul_VES13","7"
"Jerusalem_BL1139","Toul_ARS617","7"
"Jerusalem_BL1139","Tournai_LILLE49","7"
"Jerusalem_BL1139","Noyon_BN1615","7"
"Jerusalem_BL1139","Tournai_FECSN","7"
"Jerusalem_BL1139","Vercelli_MAZ1156","7"
"Jerusalem_BL1139","St. Riquier_ABBV17","7"
"Jerusalem_BL1139","Klosterneuburg_KLNB1010","7"
"Jerusalem_BL1139","Merseburg_S.LON(10)","7"
"Jerusalem_BL1139","Niederaltaich_MUN14741B","7"
"Jerusalem_BL1139","Kremsmünster_KREMS5(2)","7"
"Jerusalem_BL1139","Magdeburg_METZ1200B","7"
"Jerusalem_BL1139","Bamberg_PAUL26B","7"
"Jerusalem_BL1139","Linköping_UPS461","7"
"Jerusalem_BL1139","Guisborough_CAM30","7"
"Jerusalem_BL1139","_UDINE232B","7"
"Jerusalem_BL1139","Alba Julia_GUS1-34B","7"
"Jerusalem_BL1139","Speyer_S.1932-11","7"
"Jerusalem_BL1139","Meissen_BL16B","7"
"Jerusalem_BL1139","Bremen_CPHN39B","7"
"Jerusalem_BL1139","Brixen_VAT7227B","7"
"Jerusalem_BL1139","_MELUN12","7"
"Jerusalem_BL1139","Minden_S.1932-B","7"
"Jerusalem_BL1139","Cracow_VAT4751","7"
"Jerusalem_BL1139","Gran_BN8879B","7"
"Jerusalem_BL1139","Agram_VAT16B","7"
"Jerusalem_BL1139","Plock_S.1932-4","7"
"Jerusalem_BL1139","Olmütz_BL1487B","7"
"Jerusalem_BL1139","Breslau_BLSN(4)","7"
"Jerusalem_BL1139","Gnesen_VAT472","7"
"Jerusalem_BL1139","Hermits of St. Paul_MIL1856B","7"
"Jerusalem_BL1139","Lund_UPS515","7"
"Jerusalem_BL1139","Sion_SION47","7"
"Jerusalem_BL1139","Angers (?)_ANGERS130","7"
"Jerusalem_BL1139","St. Peter's Cardena_CHANT52","7"
"Jerusalem_BL1139","St. Cyran_COMP1-2","7"
"Jerusalem_BL1139","Burgos_BURG37","7"
"Jerusalem_BL1139","Maubeuge_VAT10288","7"
"Jerusalem_BL1139","Maubeuge_CAMBR133","7"
"Jerusalem_BL1139","Dominican Vienna_VIE1894","8"
"Jerusalem_BL1139","Brixen diocese_BRIXEN_MIN","7"
"Hospitallers_MAZ355","Marguerite's Hours_BL36684","9"
"Hospitallers_MAZ355","Brigittine_UPS489","9"
"Hospitallers_MAZ355","Blaubeuren_STUTT118","9"
"Hospitallers_MAZ355","Bayeux_GEN2712","9"
"Hospitallers_MAZ355","Zwiefalten_STUTT117","9"
"Hospitallers_MAZ355","Remiremont_BN1508","9"
"Hospitallers_MAZ355","Hospitallers_STRASN1","9"
"Hospitallers_MAZ355","Zwiefalten_STUTT116","9"
"Hospitallers_MAZ355","Blaubeuren_STUTT222","9"
"Hospitallers_MAZ355","Camaldolese (Rome)_VAT7599","8"
"Hospitallers_MAZ355","Camaldolese (Rome)_VAT7722","8"
"Hospitallers_MAZ355","Camaldolese (Florence)_BL27171","8"
"Hospitallers_MAZ355","Camaldolese_MIL1048","8"
"Hospitallers_MAZ355","St. Eutizio_VALL8","8"
"Hospitallers_MAZ355","Camaldolese_TOL14","8"
"Hospitallers_MAZ355","Nursia_VALL5","8"
"Hospitallers_MAZ355","Zwiefalten_KRL60B","8"
"Hospitallers_MAZ355","St. Lambrecht_BL18306B","8"
"Hospitallers_MAZ355","Ochsenhausen_STUTT117","8"
"Hospitallers_MAZ355","Dominican_CLG20","8"
"Hospitallers_MAZ355","Ste Croix Paris_MAZ372","8"
"Hospitallers_MAZ355","Teutonic Order_FULD122B","8"
"Hospitallers_MAZ355","_STKH102","8"
"Hospitallers_MAZ355","Uppsala_STKHTL","8"
"Hospitallers_MAZ355","Skara_UPS97","8"
"Hospitallers_MAZ355","Västeras_GEN1292","8"
"Hospitallers_MAZ355","Abo_STKHSN1","8"
"Hospitallers_MAZ355","Mercedarians_MADR14265","8"
"Hospitallers_MAZ355","Dominican_CPHN632","8"
"Hospitallers_MAZ355","Pontetetto_LUCCA601","7"
"Hospitallers_MAZ355","Lucca_LUCCA606","7"
"Hospitallers_MAZ355","Canterbury_BL155","7"
"Hospitallers_MAZ355","Nidaros_CPHN133","8"
"Hospitallers_MAZ355","Carmelite_BLU-C","8"
"Hospitallers_MAZ355","Hereford_HEREFDSN","8"
"Hospitallers_MAZ355","Lincoln_BL38116","8"
"Hospitallers_MAZ355","Metz_ARS570","8"
"Hospitallers_MAZ355","Sarum_BL305","8"
"Hospitallers_MAZ355","Templars_BN10478D","8"
"Hospitallers_MAZ355","Reenes_S.1893","8"
"Hospitallers_MAZ355","Oxford_VAT4757","8"
"Hospitallers_MAZ355","Rennes_ARS616","8"
"Hospitallers_MAZ355","Rouen_BN4600","8"
"Hospitallers_MAZ355","_HAAG68","8"
"Hospitallers_MAZ355","St. Arnulf_METZ333","8"
"Hospitallers_MAZ355","Lisieux_CAEN17","8"
"Hospitallers_MAZ355","Coutances_S.1953-2","8"
"Hospitallers_MAZ355","The Hague_HAAG73B","8"
"Hospitallers_MAZ355","Hospitallers_BN1400","8"
"Hospitallers_MAZ355","Hours of Marie de Bohun_CPHT547","8"
"Hospitallers_MAZ355","Montieramey_BN1063","8"
"Hospitallers_MAZ355","Seez_BN1272","8"
"Hospitallers_MAZ355","St. Lo-de-Rouen_GEN1265","8"
"Hospitallers_MAZ355","St. Jacut-de-la-Mer_BN3081","8"
"Hospitallers_MAZ355","St. Sauveur Toul_BN17998","8"
"Hospitallers_MAZ355","St. Lo-de-Coutances_GEN2722","8"
"Hospitallers_MAZ355","Dol_OXF26","8"
"Hospitallers_MAZ355","Aversa_VAT12","8"
"Hospitallers_MAZ355","Vannes_GEN225","8"
"Hospitallers_MAZ355","Crowland_BL230","8"
"Hospitallers_MAZ355","Sarum_EDINB13","8"
"Hospitallers_MAZ355","Countances_BN786D","8"
"Hospitallers_MAZ355","Lisieux_GEN113","8"
"Hospitallers_MAZ355","Rouen_ROUEN326","8"
"Hospitallers_MAZ355","_S.1935-5","8"
"Hospitallers_MAZ355","Brigittine (Syon)_OXF4","8"
"Hospitallers_MAZ355","Aberdeen_ABERDSN","8"
"Hospitallers_MAZ355","Rouen_BN10549","8"
"Hospitallers_MAZ355","St. Maur Verdun_EPIN235","8"
"Hospitallers_MAZ355","Arezzo_VAT4772","7"
"Hospitallers_MAZ355","Hastieres_MUN13067B","7"
"Hospitallers_MAZ355","Montieramey_TROY721B","7"
"Hospitallers_MAZ355","St. Vanne_VERD129B","7"
"Hospitallers_MAZ355","Stavelot_BRU6386","7"
"Hospitallers_MAZ355","St. Arnulf_METZ573","7"
"Hospitallers_MAZ355","Durham_BL804S","7"
"Hospitallers_MAZ355","St. Bees_OXFG1","7"
"Hospitallers_MAZ355","Coutances_MADR20","7"
"Hospitallers_MAZ355","Ste Catherine-du-Mont_ROUEN203","7"
"Hospitallers_MAZ355","Senones_NOGSN","7"
"Hospitallers_MAZ355","St. Symphorian_METZSSN","7"
"Hospitallers_MAZ355","Murbach_COLM229B","8"
"Hospitallers_MAZ355","S. Lupo di Beneveto_VAT176S","7"
"Hospitallers_MAZ355","Bobbio_S.1952","7"
"Hospitallers_MAZ355","Chester_BL431","8"
"Hospitallers_MAZ355","Bodmin_OXF22","8"
"Hospitallers_MAZ355","Angouleme_BL7","7"
"Hospitallers_MAZ355","Saintes_BN1307","7"
"Hospitallers_MAZ355","Angouleme_MAZ11872","7"
"Hospitallers_MAZ355","Nantes_GEN1251","7"
"Hospitallers_MAZ355","_MISERSN","7"
"Hospitallers_MAZ355","Chalon-sur-Saone_BN13273","7"
"Hospitallers_MAZ355","York_BL1663","7"
"Hospitallers_MAZ355","Compostela_SANTSN","7"
"Hospitallers_MAZ355","Dol_ARS102","7"
"Hospitallers_MAZ355","Orense_ORENSE9","7"
"Hospitallers_MAZ355","Tiron_BL8","7"
"Hospitallers_MAZ355","Tuy_PORT51","7"
"Hospitallers_MAZ355","Avranches_BN241","7"
"Hospitallers_MAZ355","Rouen_BN1163","7"
"Hospitallers_MAZ355","Dol_BN24022","7"
"Hospitallers_MAZ355","St. Lo-de-Rouen_GEN2634D","7"
"Hospitallers_MAZ355","Rouen_ROUEN195","7"
"Hospitallers_MAZ355","St. Brieuc_MALO1600","8"
"Hospitallers_MAZ355","_RIOM22","7"
"Hospitallers_MAZ355","Toul_VES13","7"
"Hospitallers_MAZ355","Toul_ARS617","7"
"Hospitallers_MAZ355","Tournai_LILLE49","7"
